Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,predicted,predicted_class,Age_shap,Workclass_shap,Education-Num_shap,Marital Status_shap,Occupation_shap,Relationship_shap,Race_shap,Sex_shap,Capital Gain_shap,Capital Loss_shap,Hours per week_shap,Country_shap
20.0,4,12.0,4,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.002023471,False,-2.355287,-0.0034647624,0.019556701,-0.28665435,-0.42299595,-1.2753888,-0.005919199,-0.19803056,-0.21295586,-0.07746859,-0.22320229,-0.016461274
34.0,4,14.0,0,Tech-support,Unmarried,Black,Male,0.0,0.0,40.0,39,0.08525709,False,-0.0023293043,0.04039906,0.97703546,-0.1941309,0.30070028,-1.581075,0.013965742,-0.3317062,-0.18292494,-0.06502339,-0.22063428,0.0153845055
28.0,4,13.0,4,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,39,0.019635815,False,-0.61737984,0.012340536,0.62102896,-0.45421615,-0.16256477,-1.7554429,0.01844667,0.09939227,-0.20336787,-0.07869872,-0.25768098,0.010201938
62.0,4,9.0,2,,Husband,Black,Female,0.0,1977.0,60.0,39,0.9062911,True,0.19338247,0.0215305,-0.31689963,0.0687955,-0.34077772,1.1016538,0.03186325,0.055064917,-0.12941773,2.2982695,0.41515845,0.013174488
30.0,4,9.0,4,Farming-fishing,Unmarried,Black,Male,0.0,0.0,40.0,39,0.0054312097,False,-0.22571276,-0.011508874,-0.52968264,-0.39177537,-0.64418477,-1.5543501,0.025091095,-0.25602695,-0.21403857,-0.0666075,-0.19756618,-0.0011462192
34.0,4,9.0,2,Transport-moving,Wife,Black,Male,0.0,0.0,40.0,39,0.2521056,False,-0.09105934,-0.0010106525,-0.47195458,0.10578146,-0.5039837,1.3881322,0.04372338,-0.11486793,-0.20872724,-0.08192202,-0.027740179,0.01884485
32.0,4,13.0,4,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,39,0.033213217,False,-0.19027717,0.021557124,0.69520223,-0.458529,-0.19423851,-1.7069386,0.020905288,0.11627951,-0.19913323,-0.07526173,-0.2706015,0.012633547
33.0,4,15.0,2,Other-service,Wife,Black,Male,0.0,0.0,40.0,39,0.7662948,True,-0.16852513,0.038541123,1.2071161,0.07333676,0.42622203,1.201155,0.038726427,-0.120014064,-0.18653001,-0.09364857,-0.1270462,0.040803384
39.0,4,3.0,2,Craft-repair,Husband,Black,Female,0.0,0.0,40.0,26,0.03520883,False,0.25920773,-0.025616739,-1.646286,0.06725274,-0.7580307,0.6076114,0.019552099,0.042573128,-0.2234774,-0.085249595,-0.112959735,-0.3125581
37.0,4,9.0,4,Exec-managerial,Own-child,Black,Male,0.0,0.0,37.0,39,0.006195136,False,0.07106787,0.0066600568,-0.46137252,-0.524129,-0.31950226,-1.8303818,0.021309432,-0.2978819,-0.2062551,-0.06406946,-0.337992,0.0074036443
52.0,7,9.0,2,Protective-serv,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,39,0.33614108,False,0.376028,-0.19907309,-0.44613704,0.07971847,0.21675219,0.8255201,-0.15216134,0.057863522,-0.19450696,-0.07887941,-0.046453133,0.023420146
54.0,7,9.0,4,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,38.0,39,0.012250931,False,0.5012615,0.06078473,-0.53038675,-0.23850824,-0.6716214,-1.4370507,-0.1259612,-0.28013495,-0.20740314,-0.062029824,-0.26611924,0.009971766
39.0,4,14.0,2,Other-service,Husband,Black,Female,0.0,0.0,40.0,39,0.80763394,True,0.18895105,0.08989522,1.0809939,0.079837956,0.50748086,0.878797,0.029860314,0.055069678,-0.18108454,-0.09495391,-0.07889948,0.021393301
19.0,4,10.0,4,Prof-specialty,Own-child,Black,Female,594.0,0.0,40.0,39,0.0006108845,False,-2.4957309,-0.02531517,-0.16122025,-0.46489146,-0.17368512,-1.5381743,-0.0034372264,0.07132422,-1.1485795,-0.07703602,-0.2233014,-0.01731268
35.0,4,9.0,4,Priv-house-serv,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.048478633,False,-0.067460686,0.016917726,-0.5253651,-0.27201214,0.5043818,-1.2951992,0.03344164,0.1557266,-0.19295563,-0.04922115,-0.15198585,0.009426015
29.0,4,11.0,4,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.010962493,False,-0.25345922,-0.0123133585,0.012853848,-0.36139116,-0.43127808,-1.532168,0.019220512,-0.34365085,-0.20595498,-0.058947198,-0.20246513,0.0099346815
25.0,4,13.0,2,Exec-managerial,Wife,Black,Male,0.0,0.0,40.0,39,0.44222385,False,-0.8777112,0.016031444,0.63631964,0.15967101,-0.13655978,1.6603318,0.02271524,-0.11430359,-0.23888654,-0.10801233,-0.1367263,0.027619924
52.0,2,12.0,0,Farming-fishing,Not-in-family,Black,Male,4865.0,0.0,30.0,39,0.20113617,False,0.5232164,-0.054678183,0.05774247,-0.073617004,-0.6470012,-0.7074196,-0.0042268895,-0.18617645,1.2959666,-0.05294331,-0.3913453,0.0039032362
20.0,4,9.0,4,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,30.0,39,0.00069467444,False,-2.3874798,-0.052802734,-0.41135493,-0.37158418,-0.32639566,-1.248325,-0.0004643052,-0.29453295,-0.20273544,-0.06789637,-0.74931794,-0.01584081
22.0,4,3.0,2,Farming-fishing,Husband,Black,Female,0.0,0.0,40.0,8,0.016798953,False,-1.5431322,-0.04052351,-1.0965489,0.06453402,-0.49124682,0.5002774,0.013994845,0.025450153,-0.23799711,-0.089714736,-0.17396471,0.14200422
26.0,4,13.0,4,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,39,0.0071939826,False,-0.9551091,-0.014167782,0.5411518,-0.42110616,-0.34635663,-1.6134392,-0.1776274,-0.30076578,-0.20411652,-0.07007378,-0.2379102,0.014868772
26.0,1,10.0,4,Prof-specialty,Not-in-family,Black,Female,3325.0,0.0,40.0,39,0.005257445,False,-0.8864326,0.32291603,-0.096353054,-0.30547616,-0.13542153,-1.238466,0.00449988,0.115114726,-1.6704454,-0.055172365,-0.15814048,0.0031764489
45.0,6,10.0,4,Armed-Forces,Not-in-family,Black,Female,0.0,0.0,55.0,39,0.13815208,False,0.3514573,-0.28451744,-0.22201495,-0.21935652,0.16521859,-1.0039537,0.011736402,0.17305331,-0.17391469,-0.05385791,0.5578601,0.010194569
39.0,4,9.0,2,Farming-fishing,Husband,Black,Female,0.0,0.0,40.0,39,0.18813178,False,0.21244301,0.03422309,-0.43696564,0.08866647,-0.7853258,0.8404237,0.022088842,0.040414274,-0.20510234,-0.08409068,-0.054573633,0.008232206
23.0,4,10.0,2,Exec-managerial,Husband,Black,Female,0.0,0.0,40.0,39,0.025837356,False,-2.5064647,-0.009594429,-0.11889074,0.10644096,-0.1589992,0.71920586,0.0018673398,0.042035304,-0.24121308,-0.095973656,-0.21801236,-0.007532698
21.0,4,9.0,4,Transport-moving,Own-child,Black,Female,0.0,0.0,40.0,39,0.0011967785,False,-2.3711927,-0.028289419,-0.36245596,-0.47123215,-0.3579709,-1.55882,0.0042191083,0.06522129,-0.20767526,-0.078969814,-0.19490935,-0.02220897
37.0,4,11.0,0,Armed-Forces,Unmarried,Black,Male,0.0,0.0,40.0,39,0.037034344,False,0.10267516,0.026105726,-0.0076272003,-0.22098643,0.24209535,-1.5923964,0.022802504,-0.28780156,-0.19372383,-0.06013662,-0.15210703,0.0055608368
24.0,4,12.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.05527648,False,-1.9407941,0.008755842,0.05214426,0.1119495,-0.14407246,0.7317429,-0.0006409499,0.03814492,-0.25269985,-0.1013118,-0.20357063,0.0044382666
48.0,6,14.0,6,Other-service,Unmarried,Black,Male,0.0,0.0,40.0,0,0.10767239,False,0.55247355,-0.35506818,0.8986917,0.1486747,0.30755126,-1.4716645,0.046327475,-0.4465441,-0.18144399,-0.072548315,-0.11433217,-0.28422517
90.0,4,9.0,2,Transport-moving,Husband,Black,Female,0.0,0.0,40.0,39,0.10401798,False,-0.6979504,-0.029987384,-0.39307326,0.07223328,-0.5484416,0.8258159,0.020678792,0.040515985,-0.16440374,-0.090788916,-0.043429162,-0.0018985473
63.0,4,13.0,2,Protective-serv,Husband,Asian-Pac-Islander,Female,0.0,0.0,40.0,30,0.5604784,True,-0.030236486,-0.0057203686,0.69296,0.055987347,0.25388762,0.83297914,-0.06977313,0.040835515,-0.19709699,-0.10159908,-0.038280636,-0.04820878
44.0,4,9.0,4,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,38.0,39,0.006783828,False,0.40496138,0.00085365475,-0.5686983,-0.39076173,-0.7109112,-1.5547665,-0.23443164,-0.27759442,-0.21131313,-0.06890704,-0.23669761,0.004494757
19.0,0,10.0,4,Adm-clerical,Own-child,Black,Female,0.0,0.0,30.0,39,0.0005312949,False,-2.7627957,0.019658765,-0.16278465,-0.44174272,-0.63337415,-1.5641116,0.0008007975,0.08882299,-0.203934,-0.07509129,-0.64344126,-0.01903569
22.0,4,9.0,2,,Other-relative,Black,Female,0.0,0.0,80.0,39,0.070320934,False,-1.5310601,-0.010911278,-0.38801202,0.32979587,0.13416693,-1.0842869,0.00877838,0.06051069,-0.17692834,-0.05355698,1.278718,-0.006358031
30.0,4,9.0,4,Transport-moving,Not-in-family,Black,Female,0.0,0.0,45.0,39,0.032225642,False,-0.17455973,-0.011515475,-0.5320676,-0.2956513,-0.54516697,-1.0929729,0.025227752,0.13646078,-0.19529788,-0.057740666,0.47829565,0.0053861323
49.0,7,10.0,2,Transport-moving,Husband,Black,Female,0.0,0.0,40.0,39,0.2780375,False,0.3950632,-0.16880974,-0.19566734,0.08192269,-0.49046612,0.86959577,0.008253725,0.04779399,-0.21038587,-0.09322181,-0.0649399,0.009275225
55.0,4,9.0,0,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,39,0.026578974,False,0.43296993,0.013710609,-0.50613433,-0.16771014,0.15327416,-1.4817023,-0.2174231,-0.3186646,-0.1911333,-0.05704891,-0.13470267,0.016499313
21.0,4,9.0,4,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,0.0,1719.0,25.0,39,0.00049398624,False,-1.9116673,-0.077337705,-0.43008104,-0.32516602,-0.4235649,-1.1858766,-0.19361392,0.069061585,-0.21010892,-0.89442194,-0.86816895,-0.018932723
28.0,4,9.0,2,Craft-repair,Husband,Black,Female,0.0,0.0,40.0,39,0.064101756,False,-0.7864367,-0.0061313836,-0.5648613,0.097055554,-0.720889,0.7469802,0.028864149,0.037798185,-0.2281045,-0.08837492,-0.05975857,0.0054520373
21.0,4,3.0,2,Farming-fishing,Husband,Black,Female,0.0,0.0,40.0,26,0.00804167,False,-1.9336938,-0.04347089,-1.1633081,0.06178286,-0.5120088,0.48970306,0.0055939266,0.028461969,-0.24003573,-0.09087544,-0.18467152,-0.089891486
34.0,6,11.0,2,Other-service,Husband,Black,Female,0.0,0.0,60.0,39,0.38462555,False,-0.03270005,-0.5006519,-0.09533713,0.0841526,0.3134813,0.68336517,0.017707575,0.041543078,-0.19504377,-0.08997523,0.4316699,0.014458863
40.0,4,12.0,0,Tech-support,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.06506956,False,0.33885145,0.043709256,0.027209114,-0.20270325,0.3525113,-1.4617132,0.0074048797,-0.28761098,-0.18989784,-0.056045126,-0.09900305,0.004902284
62.0,4,4.0,6,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.010442331,False,0.11641598,-0.033609882,-1.0877889,0.18891166,-0.643601,-1.1535496,0.024927597,-0.41508383,-0.20206858,-0.057891626,-0.14674634,0.0013237279
27.0,4,13.0,4,Priv-house-serv,Other-relative,Black,Female,0.0,0.0,50.0,39,0.04401583,False,-1.1209843,0.008012475,0.46586338,-0.43591624,0.33707148,-1.5942957,0.0044375444,0.095383026,-0.18888658,-0.06797779,0.54974407,0.011988088
45.0,4,9.0,0,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.015727438,False,0.4001044,0.0154046705,-0.4746614,-0.17032848,-0.32432422,-1.6556406,0.009189008,-0.34353685,-0.19212966,-0.05286658,-0.21293528,0.007857393
56.0,6,9.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,40.0,39,0.32742006,False,0.30307978,-0.32353228,-0.43153355,0.06747015,0.18085542,0.8276757,0.020708667,0.056583405,-0.19246292,-0.07938124,-0.014570661,0.00786008
36.0,4,12.0,2,Armed-Forces,Wife,Black,Male,0.0,0.0,40.0,39,0.6048929,True,0.12721269,0.025582556,0.15835702,0.09606861,0.1281429,1.4180417,0.040156227,-0.13220465,-0.19680387,-0.08529309,-0.03393905,0.023203267
62.0,0,14.0,2,Adm-clerical,Husband,Black,Female,0.0,0.0,50.0,39,0.7700386,True,0.30909255,0.17970695,0.9320071,0.06892983,-0.27687,0.7498954,0.013688057,0.06947913,-0.18444258,-0.08562372,0.5603376,0.014958584
47.0,4,15.0,2,Other-service,Husband,Black,Female,0.0,0.0,45.0,39,0.884031,True,0.50961334,0.05971337,1.3005459,0.06374842,0.47308567,0.63891405,0.02381282,0.05637659,-0.16890515,-0.09020253,0.28588808,0.021208264
42.0,4,14.0,2,Tech-support,Husband,Black,Female,7688.0,0.0,40.0,39,0.99718,True,0.314133,0.038515083,0.5788647,0.12457354,0.28894407,0.60542315,0.020649133,0.0437704,5.0061207,-0.044469517,0.017495263,0.016790073
17.0,4,7.0,4,Exec-managerial,Own-child,Black,Male,0.0,0.0,8.0,39,0.00030881172,False,-2.4979138,-0.07952187,-0.6687319,-0.47946137,-0.23445186,-1.3434145,-0.0020127231,-0.20557587,-0.2035607,-0.0762134,-1.1314713,-0.01750156
37.0,4,13.0,2,Other-service,Wife,Black,Male,7688.0,0.0,45.0,39,0.99733114,True,0.20375757,0.06321823,0.44014108,0.13667369,0.40052417,0.87608147,0.030953046,-0.11615609,4.9234324,-0.043899853,0.13251078,0.018801687
45.0,1,9.0,4,,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,40.0,39,0.041181874,False,0.4748352,0.41307393,-0.43987453,-0.2948203,-0.15748167,-1.3921113,0.03819281,-0.27331665,-0.19590148,-0.052417886,-0.13928348,0.014034417
26.0,4,9.0,2,Transport-moving,Husband,Black,Female,0.0,0.0,96.0,39,0.13767777,False,-0.84886545,0.037709475,-0.47806618,0.1221159,-0.39561874,0.5983966,0.0044682366,0.03897104,-0.2103653,-0.08112803,0.5127505,0.007550876
42.0,6,9.0,2,Sales,Husband,Black,Female,0.0,0.0,50.0,39,0.16466075,False,0.16503844,-0.34733397,-0.43793407,0.082077876,-0.7229059,0.68505687,0.016968882,0.045988202,-0.20119578,-0.09072963,0.31692234,0.0067253793
28.0,4,3.0,4,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,4,0.010612192,False,-0.4833369,-0.043602623,-0.91946083,-0.266824,-0.13774954,-1.0201056,0.025975715,0.12386434,-0.20067278,-0.0530265,-0.261038,-0.15647338
53.0,0,13.0,2,Adm-clerical,Husband,Black,Female,0.0,0.0,30.0,39,0.35903615,False,0.51128304,0.16754182,0.62189585,0.07338938,-0.45570993,0.7227151,0.01741276,0.057539947,-0.24088685,-0.10072983,-0.8252553,0.013884961
40.0,4,11.0,2,Tech-support,Husband,Black,Female,0.0,0.0,40.0,39,0.5801684,True,0.30299115,0.048794374,0.012150625,0.084773876,0.35309193,0.8643507,0.019516002,0.052873667,-0.19423825,-0.08522396,0.00029798548,0.006716109
19.0,0,10.0,4,Adm-clerical,Own-child,Black,Female,0.0,0.0,23.0,39,0.00033889187,False,-2.8650782,0.025051335,-0.148501,-0.450831,-0.6224303,-1.5447147,-0.0011272214,0.08083612,-0.20239665,-0.07609909,-1.0215628,-0.020003732
22.0,0,10.0,4,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,39,0.0009832662,False,-2.3872585,0.01824589,-0.14322725,-0.4770593,-0.7113253,-1.6239526,0.0014136737,0.08152343,-0.2032913,-0.074009776,-0.24049899,-0.021572703
27.0,4,13.0,4,Priv-house-serv,Own-child,Black,Female,0.0,0.0,40.0,39,0.018289981,False,-1.0799477,0.0075303605,0.49776652,-0.4492911,0.37613624,-1.8627225,0.00957746,0.082658924,-0.20186743,-0.07428547,-0.1586829,0.012817177
50.0,6,16.0,2,Tech-support,Husband,Black,Female,0.0,0.0,60.0,39,0.784235,True,0.32866386,-0.27943316,1.46713,0.056857724,0.2429604,0.57867795,0.013897921,0.05177514,-0.17302185,-0.09329314,0.21752794,0.02140634
20.0,4,10.0,4,Farming-fishing,Own-child,Black,Female,0.0,0.0,12.0,2,0.0011403739,False,-2.1988711,-0.05810482,-0.08125676,-0.44910893,-0.48131114,-1.4663013,0.011080354,0.05056204,-0.20782144,-0.081992425,-1.1791373,0.50964594
20.0,0,10.0,4,Adm-clerical,Own-child,Black,Male,0.0,0.0,40.0,39,0.00051151286,False,-2.6814451,0.017066611,-0.16125646,-0.5235654,-0.69825125,-1.6417258,-0.0014710065,-0.2060859,-0.2056684,-0.07397874,-0.23442428,-0.02418617
39.0,4,6.0,0,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,60.0,39,0.022886178,False,0.10793092,0.008986907,-0.8706677,-0.15040651,-0.6993377,-1.0781393,0.004912237,-0.3062331,-0.18345414,-0.0545102,0.60656834,0.0029109202
47.0,4,9.0,4,,Not-in-family,Black,Female,0.0,0.0,45.0,39,0.07916339,False,0.41595727,0.018706063,-0.512051,-0.23507032,-0.23554987,-1.1243709,0.023176765,0.16600704,-0.17976257,-0.049490336,0.39117596,0.010139939
64.0,4,9.0,6,Armed-Forces,Not-in-family,Black,Male,8614.0,0.0,50.0,10,0.98546255,True,-0.13959198,-0.013238566,-0.37344533,0.32759234,0.25885502,-0.69009256,0.034454808,-0.29827565,5.882889,-0.026217256,0.4092718,-0.0131935775
49.0,4,10.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,80.0,39,0.724995,True,0.42628375,0.087682456,-0.07083942,0.087945454,0.29341942,0.7860797,0.014372456,0.063383594,-0.18315648,-0.07866074,0.6702494,0.015245708
62.0,4,9.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,16.0,39,0.067600876,False,0.013800418,-0.08522458,-0.56801486,0.06721341,0.12339557,0.63572776,0.023362739,0.04910977,-0.2153319,-0.085123815,-1.4492329,0.008806595
46.0,7,9.0,5,Exec-managerial,Unmarried,Black,Male,0.0,0.0,38.0,39,0.010417227,False,0.39126158,-0.086388275,-0.4571352,-0.3937475,-0.28782463,-1.5838981,0.005675385,-0.39880073,-0.20119101,-0.06469293,-0.34603897,0.011583554
80.0,0,9.0,2,Adm-clerical,Husband,Black,Female,0.0,0.0,25.0,39,0.047229208,False,-0.29856873,0.13474886,-0.5675739,0.07354909,-0.47900438,0.639801,0.022486411,0.04802006,-0.18579166,-0.08525642,-1.1632978,-0.0008456205
51.0,4,9.0,2,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0.0,1902.0,40.0,39,0.9014321,True,0.39437,0.0551155,-0.45334086,0.088676594,-0.38250822,1.3331989,-0.20477593,0.049475122,-0.14562774,2.6720617,-0.071242824,0.020470852
34.0,5,10.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,60.0,39,0.5166513,True,-0.05560507,0.22093765,-0.14736284,0.082449876,0.17342265,0.75502646,0.025607776,0.05065835,-0.19041456,-0.08071711,0.35700232,0.018254723
54.0,2,14.0,4,Tech-support,Not-in-family,Black,Male,0.0,0.0,32.0,39,0.08963263,False,0.58390915,-0.146121,0.878841,-0.18115002,0.28508437,-1.41672,0.008621047,-0.3618077,-0.1899076,-0.058920056,-0.5863838,0.009060008
40.0,4,9.0,2,Transport-moving,Husband,Black,Female,0.0,0.0,50.0,39,0.313185,False,0.27382708,0.047467563,-0.45990416,0.09187379,-0.5186198,0.7447724,0.019402115,0.04810203,-0.19621944,-0.0823656,0.3817282,0.0072950064
26.0,4,13.0,4,Other-service,Not-in-family,Black,Male,0.0,0.0,45.0,39,0.038933504,False,-1.2304208,0.04917758,0.5337984,-0.36525062,0.44448376,-1.3926958,0.0074892147,-0.2508004,-0.18932545,-0.06748917,0.38319588,0.014280938
76.0,0,9.0,6,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,25.0,39,0.004524659,False,0.00040052785,0.05733768,-0.5390752,-0.0375739,-0.72130513,-1.3556648,0.022814885,-0.38717312,-0.19306262,-0.054813094,-1.0403106,-0.0026250605
24.0,6,10.0,4,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,39,0.10465734,False,-0.8839822,0.26244062,-0.05332726,-0.19650118,0.49680448,-0.94782734,0.6116566,0.12334224,-0.19846672,-0.06038637,-0.18422708,0.026589936
60.0,5,4.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,60.0,39,0.48844415,False,0.41322494,0.37130228,-0.9970559,0.06514903,0.23665266,0.52174145,0.02526469,0.063988715,-0.1876784,-0.069920585,0.6391181,0.014614586
22.0,1,10.0,4,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.0021990791,False,-2.2499523,0.31687614,-0.123541944,-0.38528496,-0.34577727,-1.3921542,0.0064569917,-0.31122464,-0.20148525,-0.064628586,-0.2077122,-0.016448498
49.0,4,11.0,2,Tech-support,Wife,Black,Male,15024.0,0.0,60.0,39,0.9958222,True,0.292765,0.016052999,0.05437237,0.11019173,0.18306036,0.6596295,0.017846854,-0.15661669,5.466282,-0.03749327,-0.0042803045,0.014613463
36.0,6,14.0,2,Sales,Husband,Black,Female,0.0,0.0,70.0,39,0.4438804,False,0.03840816,-0.26014152,1.0515752,0.07476337,-0.7102894,0.68895733,0.007998931,0.055274397,-0.19006501,-0.10684918,0.2434454,0.024123013
28.0,4,10.0,4,Farming-fishing,Own-child,Black,Male,0.0,0.0,30.0,39,0.0027482233,False,-0.5393635,-0.023898331,-0.17130391,-0.4666508,-0.5939431,-1.7129693,0.016800879,-0.19145086,-0.22008896,-0.07560628,-0.77232367,-0.00061088736
43.0,4,11.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.41100457,False,0.25105378,0.040931053,0.033772033,0.08292315,-0.17530365,0.85406494,0.015724085,0.04396712,-0.19831464,-0.088289164,-0.09014224,0.012429649
25.0,4,10.0,4,Exec-managerial,Own-child,Black,Male,0.0,0.0,40.0,39,0.003735706,False,-1.0091196,-0.008952699,-0.17001706,-0.58935267,-0.24017291,-1.7232157,0.0073512346,-0.24676563,-0.20441501,-0.069276474,-0.19345574,0.0039511556
37.0,6,16.0,4,Tech-support,Not-in-family,Black,Female,14084.0,0.0,45.0,39,0.9965162,True,0.2762336,-0.12177323,1.0834064,-0.074575625,0.36350104,-0.6123096,0.016854187,0.07131169,5.598841,-0.031069499,0.20611453,0.022247385
49.0,1,13.0,2,Tech-support,Husband,Black,Female,0.0,0.0,40.0,39,0.8170208,True,0.48640457,0.4608095,0.59996206,0.075221844,0.31771433,0.853114,0.023952473,0.062526554,-0.1937877,-0.08199815,0.02848698,0.006515742
27.0,4,9.0,4,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,60.0,39,0.026441269,False,-0.46546438,-0.01929818,-0.4450878,-0.32718992,-0.47531268,-1.0711845,0.0018587876,-0.25450155,-0.1893386,-0.05575544,0.8347175,0.003155987
50.0,2,11.0,2,Protective-serv,Husband,Black,Female,0.0,0.0,40.0,39,0.60895675,True,0.45486405,0.0179834,0.029661138,0.072914526,0.32508063,0.87496996,0.018864261,0.05653091,-0.19260071,-0.07777467,-0.0014010882,0.006465529
19.0,4,10.0,4,Exec-managerial,Own-child,Black,Male,0.0,0.0,8.0,39,0.0003555703,False,-2.6943164,-0.07062924,-0.14587043,-0.5018355,-0.2234702,-1.559204,-0.00046989287,-0.21134123,-0.20494516,-0.07928544,-1.0908732,-0.016554175
31.0,4,10.0,2,Craft-repair,Husband,Black,Female,0.0,0.0,40.0,39,0.15136947,False,-0.27129915,0.007152504,-0.1629866,0.09108515,-0.7768897,0.8612211,0.026023617,0.040713202,-0.22546656,-0.09547687,-0.08307799,0.0077308323
41.0,4,10.0,2,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,39,0.37537718,False,0.22015078,0.033762317,-0.036279853,0.099197306,-0.10911827,0.88407165,-0.12979059,0.04364355,-0.19983496,-0.087210685,-0.103065655,0.017888376
66.0,4,4.0,6,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,10.0,39,0.0034070832,False,0.071656175,-0.12857203,-1.0614786,0.11572129,-0.7166743,-1.0871835,-0.26013213,-0.27553076,-0.20380738,-0.06362468,-0.920332,-0.0058985422
35.0,4,10.0,0,Transport-moving,Not-in-family,White,Female,0.0,0.0,40.0,39,0.016335944,False,-0.08685535,0.012577858,-0.23031822,-0.11309098,-0.5470039,-1.331298,-0.27451742,0.09942878,-0.19742173,-0.057977308,-0.23032184,0.0015137043
32.0,4,13.0,4,Priv-house-serv,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.11695216,False,-0.19283623,0.03777387,0.71644557,-0.257132,0.41577032,-1.3192582,0.028234785,0.14218718,-0.18556751,-0.059052654,-0.22377324,0.018225206
41.0,5,10.0,2,Other-service,Husband,Black,Female,0.0,2415.0,55.0,39,0.93408084,True,0.18600701,0.18659511,-0.13555704,0.069551274,0.49825,0.40969068,0.027887631,0.05645065,-0.15044041,2.2987347,0.33462396,0.011969397
20.0,4,9.0,4,Farming-fishing,Own-child,Black,Female,0.0,0.0,30.0,39,0.0008362532,False,-2.2419243,-0.042350084,-0.38530114,-0.41475525,-0.44475666,-1.463283,0.0023873327,0.06671407,-0.21029726,-0.08035776,-0.7080167,-0.021161972
23.0,2,9.0,4,,Own-child,Black,Female,0.0,0.0,40.0,39,0.0034767846,False,-1.8189281,-0.07283125,-0.30023575,-0.4239292,-0.0021317988,-1.5104029,0.007826432,0.07305418,-0.20115347,-0.06731093,-0.18569346,-0.01380098
27.0,4,13.0,4,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.022751331,False,-1.0760851,0.042401295,0.5689282,-0.33022287,0.43080342,-1.548106,0.007996383,-0.23789816,-0.19845961,-0.07039111,-0.21733579,0.010887424
45.0,4,9.0,2,Farming-fishing,Husband,Black,Female,0.0,1902.0,40.0,39,0.90773803,True,0.4206978,0.06782172,-0.43125045,0.08682624,-0.6294158,1.3145845,0.01863006,0.045478385,-0.1441549,2.7429338,-0.07046747,0.0072715394
20.0,4,9.0,4,,Own-child,Black,Female,0.0,0.0,40.0,39,0.0019438186,False,-2.4157403,-0.03452997,-0.34272915,-0.45731845,0.071832865,-1.5152678,0.007596836,0.06914913,-0.20084463,-0.06986294,-0.19650923,-0.014300325
43.0,7,9.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.2827515,False,0.23111768,-0.12059945,-0.37855524,0.08736375,-0.10940468,0.804496,0.0127800945,0.048018314,-0.19781883,-0.08388331,-0.09497137,0.013233824
50.0,4,6.0,5,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,47.0,23,0.017394815,False,0.34974384,-0.018190363,-0.95792216,-0.34040627,-0.32731092,-1.0928701,-0.19624825,-0.4346589,-0.19059697,-0.052907392,0.494875,-0.12491259
35.0,4,10.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,60.0,39,0.4346998,False,-0.07316647,0.043677762,-0.09838142,0.0890602,-0.09344427,0.7291644,0.009915799,0.05099784,-0.19379538,-0.08377105,0.48456198,0.015109654
